,COSMIC_ID,DRUG_NAME,LN_IC50,AUC,RMSE,Z_SCORE
62,GDSC_0004,Sunitinib,0.2180795828730198,0.6099439211985653,0.39043653348906465,0.015143278259864286
63,GDSC_0004,PHA-665752,1.5304888202400777,0.736148955814963,0.2083329005048297,-0.7925207384327007
64,GDSC_0004,MG-132,,,,
65,GDSC_0004,Paclitaxel,0.07381710669189381,0.22514963413686884,0.20009715926583815,1.6613017306081541
66,GDSC_0004,Cyclopamine,3.1185450883373163,0.3239471175567543,0.48194611226527767,0.40498171096095553
67,GDSC_0004,AZ628,1.452755518552491,0.435680049942232,0.199092395800463,1.65135098647949
68,GDSC_0004,Sorafenib,,,,
69,GDSC_0004,VX-680,,,,
70,GDSC_0004,Imatinib,1.532583313775474,0.17826732852080118,0.29664635004673295,0.7746340534293368
71,GDSC_0004,TAE684,-0.5539309693758317,0.41880378751789876,0.34634003922088663,-0.10511850474641372
72,GDSC_0004,Crizotinib,0.47194661596361953,0.6006879325713892,0.3012545034320351,0.13074057728609134
73,GDSC_0004,Saracatinib,1.4859706105246302,0.1564549979203439,0.35696771128252625,0.9097381749598169
74,GDSC_0004,TGX221,1.0837625019880226,0.5603793423007032,0.2552679704826088,-0.3853135968617599
75,GDSC_0004,Bortezomib,0.2618395866744034,0.8531718470212202,0.25444105512030973,2.111317641616252
76,GDSC_0004,XMD8-85,,,,
77,GDSC_0004,HG-5-88-01,0.25276057621528736,0.7759002487755637,0.10930877429433035,-0.5893647569442118
78,GDSC_0004,XMD8-92,,,,
79,GDSC_0004,QL-XII-61,2.1424133126160334,0.6880568350431087,0.42139237215393943,1.452550247462371
80,GDSC_0005,Erlotinib,0.005205986893513029,0.7454677914138113,0.49620205680026935,-0.5601810401969697
81,GDSC_0005,Rapamycin,-1.1452059343181382,0.3726428322024143,0.4723029302414259,-1.2205701042818544
82,GDSC_0005,Sunitinib,0.7387825561273356,0.7036342992677459,0.14124954753437305,1.0987768519871903
83,GDSC_0005,PHA-665752,1.0145758108878704,0.35603968082448945,0.4582092913984802,0.9309340839740791
84,GDSC_0005,MG-132,1.3889996229861306,0.5587503104986289,0.3527348848679197,-0.13014305436768459
85,GDSC_0005,Paclitaxel,-1.1504541201622578,0.6380147648616308,0.40094981177507205,-0.4467735117899077
86,GDSC_0005,Cyclopamine,,,,
87,GDSC_0005,AZ628,1.7540146111171357,0.14604700801331544,0.31981155292949426,0.9751197334177512
88,GDSC_0005,Sorafenib,0.8235311421974336,0.1936536131420847,0.15719667282113436,0.6138413414754245
89,GDSC_0005,VX-680,,,,
90,GDSC_0005,Imatinib,,,,
91,GDSC_0005,TAE684,0.39166818955464433,0.664993781725197,0.13253951225675992,-1.4480843414973241
92,GDSC_0005,Crizotinib,-0.6889565292518662,0.857798861907087,0.49440042552914837,-0.6642274433044228
93,GDSC_0005,Saracatinib,,,,
94,GDSC_0005,TGX221,1.3730890787176055,0.8250835080757888,0.14447899292246055,1.475356216949552
95,GDSC_0005,Bortezomib,0.6372109095084305,0.14504262054546987,0.14752716650722877,-0.004562828990296256
96,GDSC_0005,XMD8-85,1.3872622724057073,0.5666950120777278,0.4848690193898168,-0.827230943552323
97,GDSC_0005,HG-5-88-01,-0.734731966966499,0.2788766708155621,0.48528901577624456,-0.8441369135177398
98,GDSC_0005,XMD8-92,,,,
99,GDSC_0005,QL-XII-61,1.015110880938154,0.8754420284952792,0.30923913766805955,1.4511436077950417
100,GDSC_0006,Erlotinib,2.151124991302248,0.6020464640672508,0.3337257247692401,-0.11093193562951016
101,GDSC_0006,Rapamycin,2.171570951777323,0.3219049463849062,0.17524846388950455,-2.123895724309807
102,GDSC_0006,Sunitinib,0.36909397398308674,0.1621877095719879,0.4897579230664666,-1.912706517064219
103,GDSC_0006,PHA-665752,1.4349717505663624,0.6477849380431034,0.16504677573795654,-1.3202332070206422
104,GDSC_0006,MG-132,3.1977505190252242,0.7928511116003267,0.11808746804247577,-0.07361111579190642
105,GDSC_0006,Paclitaxel,0.6613345732153465,0.8898209034519556,0.1601667564414113,-1.713134529090878
106,GDSC_0006,Cyclopamine,2.6246468489984958,0.773695138508567,0.43533148188445514,-2.452264601315733
107,GDSC_0006,AZ628,-0.08155258239760138,0.1451003973207417,0.4458889505020213,0.005243699718183166
108,GDSC_0006,Sorafenib,1.0563767125176904,0.8558125839059425,0.4398589562709646,-0.3130237082164406
109,GDSC_0006,VX-680,,,,
110,GDSC_0006,Imatinib,1.1443547580542786,0.6373605475246854,0.34725129618315836,0.514438834058749
111,GDSC_0006,TAE684,0.006528305301144225,0.5162461607230346,0.40892735669425573,-0.30386443543092717
112,GDSC_0006,Crizotinib,2.4151566208765916,0.548750377228309,0.45066144106333805,0.06751848141010895
113,GDSC_0006,Saracatinib,,,,
114,GDSC_0006,TGX221,0.6770866744852596,0.5962476410827717,0.3816319072396894,-0.43365032677184717
115,GDSC_0006,Bortezomib,,,,
116,GDSC_0006,XMD8-85,2.2701093842195053,0.44997993761898325,0.4616634777974994,-1.7587394864231143
117,GDSC_0006,HG-5-88-01,1.2401613030081071,0.41723422585701614,0.34883468009114943,-2.17086582813041
118,GDSC_0006,XMD8-92,-1.0440589272261855,0.8840260602283817,0.29704723759714785,-0.05554769889661878
119,GDSC_0006,QL-XII-61,2.347213221757625,0.16069066248693115,0.1515518887642597,-1.4411957604959986
120,GDSC_0007,Erlotinib,1.439917895316218,0.3765338266590906,0.45871536396240475,-0.9398797863273552
121,GDSC_0007,Rapamycin,3.466111130345767,0.2538312150469366,0.11634744650659155,-0.31936000753365823
122,GDSC_0007,Sunitinib,0.3636908579530711,0.1709620270056445,0.14825434844024032,-0.7928728322623442
123,GDSC_0007,PHA-665752,-0.7209066430790287,0.5027338166838855,0.37615793145174614,-0.19153282391329285
124,GDSC_0007,MG-132,0.1603293904088976,0.8366979204254505,0.12443118394194551,0.21397991073422196
125,GDSC_0007,Paclitaxel,2.0216251175206117,0.24761681548510187,0.18373972933468413,-0.6203637225355519
126,GDSC_0007,Cyclopamine,0.6699379634180272,0.39513091165581793,0.28501388645325915,-2.301921164735585
127,GDSC_0007,AZ628,2.0216825108545944,0.5093419536925329,0.3128453941061263,-0.9879358457965414
128,GDSC_0007,Sorafenib,0.8464988902230801,0.29397640290778376,0.2076972923797524,-0.9555404406004258
129,GDSC_0007,VX-680,0.7757138529275093,0.26915840559723575,0.23099894087116588,-0.04779087737353801
130,GDSC_0007,Imatinib,3.0245699620870776,0.4987537591432458,0.13476811523496948,0.8816397569494505
131,GDSC_0007,TAE684,3.8491952841908663,0.44532763698374356,0.1510321211182255,1.014532692687298
132,GDSC_0007,Crizotinib,-0.05074190406170885,0.5566226437351295,0.2424386903591385,-1.3827997309643363
133,GDSC_0007,Saracatinib,1.0332291179394553,0.181425978096323,0.16114365567373282,0.1273654785371559
134,GDSC_0007,TGX221,0.21922891705380743,0.3280761349550777,0.16934943811790193,-0.4871253837646962
135,GDSC_0007,Bortezomib,-2.0033114259946583,0.18963112173444188,0.2591422396182967,0.6846422015551685
136,GDSC_0007,XMD8-85,0.30787440331800076,0.6349145759395448,0.4717503956510343,0.755391225825756
137,GDSC_0007,HG-5-88-01,3.451984587618767,0.7155943465535496,0.17481749942300936,1.6196121554373113
138,GDSC_0007,XMD8-92,0.0840890121489798,0.2939277859320642,0.14593472989568143,-1.804882100664519
139,GDSC_0007,QL-XII-61,-0.8291486398039905,0.22349017221936185,0.292456040741927,0.7977363145786346
140,GDSC_0008,Erlotinib,0.217796670637409,0.2075317415511794,0.12534998818910711,0.047398671316414016
141,GDSC_0008,Rapamycin,0.27763758532433847,0.7081822879117493,0.3382554962431377,0.7602510946353603
142,GDSC_0008,Sunitinib,-1.9659734001527471,0.8436233153982607,0.43224776311509167,-0.7968952554704768
143,GDSC_0008,PHA-665752,1.2036751412684485,0.153197013893422,0.39644825971602365,0.08939391914564943
144,GDSC_0008,MG-132,,,,
145,GDSC_0008,Paclitaxel,1.3053050119614558,0.2613018560381956,0.1654623771462818,0.39445214237829684
146,GDSC_0008,Cyclopamine,0.49481862301568447,0.5184523398152955,0.243532193649401,-0.2702033186775383
147,GDSC_0008,AZ628,2.1371403251936907,0.45130792685617477,0.250777771769963,-1.8707919210258557
148,GDSC_0008,Sorafenib,0.5781838191504296,0.5021763120739834,0.19288507805872693,-0.2391786660301687
149,GDSC_0008,VX-680,1.9877259708940083,0.8251776887716376,0.34969519836559687,-1.4785862457798415
150,GDSC_0008,Imatinib,,,,
151,GDSC_0008,TAE684,1.6112537396033269,0.8151140664407661,0.4154388844898123,1.2473270552317244
152,GDSC_0008,Crizotinib,0.4487669205517071,0.6951570340581417,0.11341297389431176,-0.8498443694647918
153,GDSC_0008,Saracatinib,2.811725574951548,0.373665398972726,0.4285029218688052,0.4020344800469221
154,GDSC_0008,TGX221,0.6761500776479545,0.21993394187901905,0.1917005580930566,-0.9787637157823074
155,GDSC_0008,Bortezomib,2.1566203824584336,0.6551587555736801,0.3170897773390385,0.973557447520124
156,GDSC_0008,XMD8-85,0.0714529610757124,0.8267604490669027,0.3333567179064482,-1.244654703311417
157,GDSC_0008,HG-5-88-01,-0.06901201094129315,0.22268112249286418,0.3344919328067189,-2.3247196614524013
158,GDSC_0008,XMD8-92,,,,
159,GDSC_0008,QL-XII-61,1.155065418370273,0.8456946259868899,0.3260532734356836,0.4810092317367132
160,GDSC_0009,Erlotinib,1.2686608291349577,0.2220312343314091,0.3305153440667253,-1.3414451577996975
161,GDSC_0009,Rapamycin,3.264193734549084,0.8474936118152119,0.47022740516271055,-0.9896048202585809
162,GDSC_0009,Sunitinib,0.8490556958804222,0.7711184691567473,0.14986507248130673,2.5386911017374865
163,GDSC_0009,PHA-665752,1.6287432005293525,0.14380931105762507,0.23407889665836037,-1.0121043752601677
164,GDSC_0009,MG-132,-0.9858280062389236,0.8358844931302084,0.23853839774638452,1.2701255465757155
165,GDSC_0009,Paclitaxel,0.01783093954913059,0.27968385835198556,0.28097580645307735,-0.24574306408594407
166,GDSC_0009,Cyclopamine,0.6727317163027958,0.43514035960363834,0.46593836042724,1.0804598690053495
167,GDSC_0009,AZ628,-1.213886288355312,0.11047556527066692,0.36541494880668424,-0.2688886905548305
168,GDSC_0009,Sorafenib,,,,
169,GDSC_0009,VX-680,1.0008389410686096,0.153661181910742,0.39998418815967113,0.1582559809533682
170,GDSC_0009,Imatinib,1.2377017129214265,0.25255017653093326,0.11461986713923795,-0.14436041192394275
171,GDSC_0009,TAE684,,,,
172,GDSC_0009,Crizotinib,-0.32852534552002577,0.4626310677984221,0.309756107731032,-2.078376654918943
173,GDSC_0009,Saracatinib,-0.4887680932250849,0.22419219674457003,0.17277125219810846,-1.4075116947178212
174,GDSC_0009,TGX221,0.06661997489094967,0.4269873368784771,0.11015454226413796,0.4853159965604532
175,GDSC_0009,Bortezomib,0.07279942927183497,0.1216767940027868,0.1887888647731798,0.7216720640432349
176,GDSC_0009,XMD8-85,,,,
177,GDSC_0009,HG-5-88-01,1.1184949331648015,0.6221968862814998,0.1952731124186906,-0.1303451459872082
178,GDSC_0009,XMD8-92,0.7116095222102382,0.7845571744850286,0.43208794582679666,-0.37482080754959723
179,GDSC_0009,QL-XII-61,2.975676691215968,0.33451818420881063,0.4585343274084479,-1.007089364306261
180,GDSC_0010,Erlotinib,1.3913596266905415,0.81413736886158,0.42697742469537636,-1.2511135763853032
181,GDSC_0010,Rapamycin,-0.48980147713894717,0.5722359540118462,0.20722545632915051,-0.8163054090548457
182,GDSC_0010,Sunitinib,-0.5365152229955397,0.4489012233082534,0.21778630381676709,1.7547941819843647
183,GDSC_0010,PHA-665752,2.1661872282072827,0.4401708035753868,0.10898772332804696,-0.03095825063657335
184,GDSC_0010,MG-132,1.369362122670471,0.30631014834656184,0.15574242962912965,-1.7101683926566253
185,GDSC_0010,Paclitaxel,-0.5461368557087897,0.11471254123797339,0.46571952262419963,0.10081742225405217
186,GDSC_0010,Cyclopamine,1.2350143061172179,0.5433424020126347,0.3605681553407457,-0.978372777615032
187,GDSC_0010,AZ628,,,,
188,GDSC_0010,Sorafenib,,,,
189,GDSC_0010,VX-680,2.9446401341990525,0.24029702289875968,0.4657647783699839,1.5704946352611389
190,GDSC_0010,Imatinib,-1.2090490775979743,0.13757277342004404,0.16651334750243177,-1.2795769667357015
191,GDSC_0010,TAE684,0.5823842964437934,0.2962792877450568,0.25571824561679063,0.1985583628962918
192,GDSC_0010,Crizotinib,-0.1078798953330851,0.33769737249854004,0.3265618561187589,-1.3516846056163336
193,GDSC_0010,Saracatinib,3.49757758811817,0.6860576777682003,0.18597615143630272,-0.30455363848725747
194,GDSC_0010,TGX221,0.3092346085146713,0.5774742791335113,0.23369755632678435,0.12200981464536144
195,GDSC_0010,Bortezomib,,,,
196,GDSC_0010,XMD8-85,1.2910245107350233,0.4963930529649588,0.3753609585710944,-1.5579523176766679
197,GDSC_0010,HG-5-88-01,0.5195423677800185,0.7395327031751835,0.37787858834177074,0.6218099622171964
198,GDSC_0010,XMD8-92,-0.8842696638685477,0.17326565866130733,0.46692543018489713,-1.3193478891374055
199,GDSC_0010,QL-XII-61,0.7285057371895887,0.7983566687011266,0.3928899545638245,0.5597904479310398
200,GDSC_0011,Erlotinib,2.296936870665546,0.7793565212522555,0.19986720354367438,-1.5265518616977465
201,GDSC_0011,Rapamycin,0.9305141111946581,0.8552474717492906,0.11577072454740236,0.42961821913258585
202,GDSC_0011,Sunitinib,1.2492252245957334,0.5543561844421036,0.46619531903521677,0.44663973151708564
203,GDSC_0011,PHA-665752,0.7440731488410505,0.8554131912907472,0.2896856866629855,0.02831837613045931
204,GDSC_0011,MG-132,1.0357073673948918,0.7631323793205419,0.11480305388619705,-1.40515992236446
205,GDSC_0011,Paclitaxel,,,,
206,GDSC_0011,Cyclopamine,1.2665605259604553,0.6798134172230093,0.12614253631957695,-0.4787486216634771
207,GDSC_0011,AZ628,1.495084475972947,0.35500200234565593,0.35035655057480364,-1.9296845963141573
208,GDSC_0011,Sorafenib,1.3204603190431106,0.11952062524523042,0.44803954956037195,0.889630795623437
209,GDSC_0011,VX-680,1.856079508246535,0.89834728842667,0.24028472618068408,0.04701721312374508
210,GDSC_0011,Imatinib,0.3792538598795534,0.6020043705746961,0.44947084567453555,1.40934744018558
211,GDSC_0011,TAE684,-1.0181843901598748,0.2910217166146419,0.14418964525255787,-1.7585989999941474
212,GDSC_0011,Crizotinib,-0.6133406132411324,0.28688620083992794,0.11683727585454476,-0.9186519464841982
213,GDSC_0011,Saracatinib,-1.3204139613290722,0.27460311029205137,0.47998447358009017,-1.2073958316463744
214,GDSC_0011,TGX221,2.1811868781719004,0.4739212089998958,0.3453645556842831,-0.21398884422550896
215,GDSC_0011,Bortezomib,2.4005234972603633,0.28453584937420695,0.17061121280220332,1.6211085577877153
216,GDSC_0011,XMD8-85,0.2522313682902828,0.3801002073333841,0.12313707062535856,-0.5554771191602547
217,GDSC_0011,HG-5-88-01,0.5519208779481168,0.6568164944430338,0.16155836253594202,-1.173570207012125
218,GDSC_0011,XMD8-92,0.33733234686283414,0.5295795383147309,0.3371759739366813,0.6329318177555111
219,GDSC_0011,QL-XII-61,-0.008132094300005928,0.31248003407096486,0.15180596851312167,0.16469782743714056
220,GDSC_0012,Erlotinib,1.3430384688698862,0.5406858964873115,0.13479470396456406,0.33445678998702516
221,GDSC_0012,Rapamycin,-1.0982563819490312,0.678736090950868,0.2983502940315083,-1.2573403004288444
222,GDSC_0012,Sunitinib,0.3788664411565943,0.4961172216111795,0.2922346309306592,0.2237879516388985
223,GDSC_0012,PHA-665752,2.4467536935434047,0.6424129220472509,0.3262927855983164,0.3431350510168737
224,GDSC_0012,MG-132,1.7007138223911566,0.6267614677267405,0.4402326916376968,-0.35929209078705954
225,GDSC_0012,Paclitaxel,1.4867411117684546,0.6579771693354269,0.3720563087041202,0.7150070138011408
226,GDSC_0012,Cyclopamine,2.6585907892450327,0.8046966073591428,0.44873741109809284,0.6487098875896427
227,GDSC_0012,AZ628,0.5556119576832441,0.22860791683864656,0.4271868096476249,-0.8335589872792668
228,GDSC_0012,Sorafenib,,,,
229,GDSC_0012,VX-680,2.5341422351287584,0.5935415347005938,0.49247447121096943,-1.3598561409799192
230,GDSC_0012,Imatinib,1.8955042792326648,0.5319883037726844,0.41193815806045747,0.26658054669493636
231,GDSC_0012,TAE684,0.5183442912013283,0.8703936030871957,0.23674886641547443,0.6078965097165392
232,GDSC_0012,Crizotinib,,,,
233,GDSC_0012,Saracatinib,,,,
234,GDSC_0012,TGX221,1.4902148180529111,0.6665376709162253,0.1269402405875087,-1.809958900980706
235,GDSC_0012,Bortezomib,2.1580179532758756,0.1365936270500103,0.4486147224609505,-0.5589218472715883
236,GDSC_0012,XMD8-85,1.452654250077425,0.11966953316704121,0.10884942061159891,-0.1310384069989959
237,GDSC_0012,HG-5-88-01,-1.4422882887506046,0.6466363012852042,0.27836108255069936,-1.448013900416244
238,GDSC_0012,XMD8-92,-1.6385671479440982,0.7358476389999435,0.37747289031259545,1.1218531894268484
239,GDSC_0012,QL-XII-61,2.5726525896306556,0.8606908498003283,0.1604231567123601,0.650201177958661
240,GDSC_0013,Erlotinib,0.8809889634647405,0.6108207581312685,0.25903775918511773,0.8978885387603418
241,GDSC_0013,Rapamycin,0.7521193978824052,0.2704837632200667,0.11245363315380455,-1.2515394241904443
242,GDSC_0013,Sunitinib,2.7325175248879114,0.47856792535324577,0.4872773711658887,0.26966935739707076
243,GDSC_0013,PHA-665752,0.7239322772843407,0.7167374757152416,0.4379132912467551,0.6427227598675439
244,GDSC_0013,MG-132,,,,
245,GDSC_0013,Paclitaxel,2.49904212098504,0.1938465511699156,0.1500743168810202,0.4914045670194975
246,GDSC_0013,Cyclopamine,0.1883292375288764,0.4932756373931495,0.12568357483005363,1.8009404329108156
247,GDSC_0013,AZ628,-0.909685576995546,0.34828956713885906,0.2820880596327205,0.5647010625361558
248,GDSC_0013,Sorafenib,0.45723241690110794,0.3333300629674426,0.37799275445061703,-2.4238793266289567
249,GDSC_0013,VX-680,,,,
250,GDSC_0013,Imatinib,1.5746465967182028,0.1839441427345399,0.196818006345011,2.402026281835456
251,GDSC_0013,TAE684,0.9728762926662166,0.5477189467895313,0.10390833896767347,0.20838280794755248
252,GDSC_0013,Crizotinib,,,,
253,GDSC_0013,Saracatinib,,,,
254,GDSC_0013,TGX221,0.8966338654199633,0.2061726032344483,0.32701633930462326,0.9888827373090182
255,GDSC_0013,Bortezomib,1.7479717679855244,0.2339860658072558,0.1418271361337601,1.3993554365860021
256,GDSC_0013,XMD8-85,,,,
257,GDSC_0013,HG-5-88-01,3.1743761489618456,0.6712695457059423,0.42069123322791674,0.35792572869176864
258,GDSC_0013,XMD8-92,,,,
259,GDSC_0013,QL-XII-61,0.35771774612731844,0.538073900922989,0.4269191079849975,2.0752608726252655
260,GDSC_0014,Erlotinib,0.1729746182925186,0.6852716174042656,0.13265199281223583,-1.031576246870158
261,GDSC_0014,Rapamycin,0.3648421149445362,0.6269662204007009,0.2992782865812556,1.7275431701007113
262,GDSC_0014,Sunitinib,1.5235884036088385,0.8970671328453936,0.4899172648587133,-1.127827220501306
263,GDSC_0014,PHA-665752,1.6771328656320836,0.1577587271833407,0.11226100088232244,-0.25737653742334515
264,GDSC_0014,MG-132,-1.0023008886531077,0.6817352558130465,0.39708260847999244,-1.8643315283090947
265,GDSC_0014,Paclitaxel,-0.08192089524268682,0.8901196509888463,0.116043676564993,0.22445181855997198
266,GDSC_0014,Cyclopamine,2.2565179631345855,0.6802061283321092,0.29466757656988113,-1.6329522805419834
267,GDSC_0014,AZ628,0.31267789054176903,0.8298906764933528,0.18426487560226665,1.4765403497258958
268,GDSC_0014,Sorafenib,2.6561096249769416,0.20525414810180787,0.38632998587283546,0.32380012760594523
269,GDSC_0014,VX-680,0.6502120252078117,0.29778485952254163,0.44829996050900456,0.7716987106483447
270,GDSC_0014,Imatinib,-2.4182511447560904,0.5743606811479419,0.16540954903400912,0.37428005557730587
271,GDSC_0014,TAE684,0.89578626744377,0.6253893316330338,0.23007602568987795,-0.46770120131189136
272,GDSC_0014,Crizotinib,1.4158046580768588,0.4630316331069114,0.1944201853385856,-2.0951575226799855
273,GDSC_0014,Saracatinib,1.3050086706954425,0.4447100189294448,0.19948570903505197,1.5007597906343109
274,GDSC_0014,TGX221,2.0202660905361913,0.23409537303065414,0.11466857077341719,0.8470790099850345
275,GDSC_0014,Bortezomib,2.4670010978642565,0.7753363591753577,0.4222680611800213,1.0302834540318422
276,GDSC_0014,XMD8-85,1.2865469908318161,0.1895356955181823,0.20789984460679586,0.04838511828580344
277,GDSC_0014,HG-5-88-01,0.17494785839249039,0.1314748325348077,0.14884396560401073,0.7326400772155792
278,GDSC_0014,XMD8-92,0.9031401038697012,0.505787846950714,0.11662914362015685,0.13934259362126433
279,GDSC_0014,QL-XII-61,1.5430418701856017,0.4637918845070873,0.3062384114317001,2.0883747047807275
280,GDSC_0015,Erlotinib,,,,
281,GDSC_0015,Rapamycin,-0.1261614922470183,0.8759296368858164,0.13756028631576736,0.6442681595093017
282,GDSC_0015,Sunitinib,0.2514772471650339,0.24171983155790874,0.37705038089046583,1.9140313538667861
283,GDSC_0015,PHA-665752,0.9629348373141039,0.7951239875829746,0.3282438986555319,2.0034072671821046
284,GDSC_0015,MG-132,2.3266311195495804,0.6271083761861258,0.2575457622616634,1.1870303055603801
285,GDSC_0015,Paclitaxel,0.07404601309974596,0.8995309806165332,0.11928481554422242,0.29662831967617553
286,GDSC_0015,Cyclopamine,0.9230339840884089,0.7259083872466188,0.32680650439466713,0.32876241030348075
287,GDSC_0015,AZ628,1.6772835854719192,0.36162652925059097,0.36703735422543393,0.35555062967435275
288,GDSC_0015,Sorafenib,1.7168800838198297,0.4484666518503464,0.42713368647000866,0.7011727423108983
289,GDSC_0015,VX-680,,,,
290,GDSC_0015,Imatinib,-0.2344091997549007,0.39316922789711833,0.25846907664370217,-0.8851634989998477
